1.00001,0.00000,0.00000,0.00000,-0.176810994744,2.70840930939,1.033203125
0.70984,-0.02122,0.62873,0.31681,1.35833573341,2.4871301651,-1.5224609375
0.98712,-0.13944,0.07632,0.01879,-0.0620773471892,2.71608090401,-0.2763671875
-0.45095,0.68993,0.39376,-0.40694,-0.909851849079,3.17215871811,0.6123046875
0.69586,0.71145,0.05925,-0.07812,-0.111228942871,2.99786162376,-0.7783203125
0.61118,-0.51594,0.30744,-0.51549,0.657868146896,2.86448693275,0.41015625
0.99065,-0.06019,0.12253,0.00173,-0.127417072654,2.72416615486,-0.5419921875
0.99040,-0.09761,0.09801,-0.00266,0.00721966102719,2.72495794296,0.119140625
0.99424,-0.03393,0.10161,-0.00651,-0.0395951531827,2.71576786041,-0.2021484375
0.52133,0.00675,-0.81594,-0.24976,-0.586337447166,2.3263232708,-1.2783203125
-0.33893,-0.36125,0.75152,-0.43572,-0.222504615784,1.74952363968,-2.0302734375
0.48571,0.48487,0.68217,-0.25225,1.40790069103,2.07776618004,-2.4814453125
-0.33893,-0.36125,0.75152,-0.43572,-0.222504615784,1.74952363968,-2.0302734375
0.98423,-0.16210,-0.06162,-0.03524,0.374269604683,2.72209215164,0.052734375
0.99027,0.00583,-0.12300,-0.06509,0.17150683701,2.73288583755,-0.275390625
0.99034,-0.09423,0.10182,-0.00032,-0.0353262349963,2.70203900337,-0.3798828125
0.98822,0.08382,0.12639,-0.02134,-0.0274774841964,2.71401262283,-0.140625
0.95615,-0.28032,0.07721,0.03539,-0.126841768622,2.54217815399,-0.66015625
0.98997,0.10180,0.09551,-0.02215,-0.0959833264351,2.78092002869,-0.486328125
0.70712,-0.70709,0.00000,0.00000,-0.176810994744,-0.0929050445557,-1.7685546875
1.00001,0.00000,0.00000,0.00000,-0.174437493086,2.70532608032,1.037109375
0.70290,-0.01154,0.63604,0.31820,1.22312510014,1.70688068867,0.6357421875
0.98777,-0.13256,0.08147,0.01139,-0.0443177856505,2.71520113945,-0.318359375
-0.45459,0.68480,0.38100,-0.42337,-0.388831138611,4.80616140366,0.7958984375
0.69538,0.71118,0.06331,-0.08166,-0.102531909943,2.99880385399,-0.822265625
0.60701,-0.51916,0.31752,-0.51105,0.0637430846691,4.41239738464,0.6962890625
0.98967,-0.06554,0.12757,-0.00201,-0.109748840332,2.72036552429,-0.5693359375
0.98988,-0.09741,0.10332,-0.00171,0.0239474773407,2.72564697266,0.07421875
0.99371,-0.03256,0.10703,-0.00650,-0.0263568945229,2.71685385704,-0.248046875
0.53673,0.00149,-0.80663,-0.24744,-1.53913915157,1.94386923313,0.8544921875
-0.35345,-0.36914,0.74370,-0.43097,-0.506611704826,2.58873486519,1.7021484375
0.47370,0.48628,0.68810,-0.25625,-0.124082699418,2.15630912781,1.0009765625
-0.35345,-0.36914,0.74370,-0.43097,-0.506611704826,2.58873486519,1.7021484375
0.98067,-0.18283,-0.06077,-0.03446,0.375181496143,2.69950723648,-0.0625
0.98996,0.00353,-0.12369,-0.06848,0.1928845644,2.73051476479,-0.28515625
0.98990,-0.09283,0.10723,0.00001,-0.0218573957682,2.70306158066,-0.42578125
0.98877,0.06772,0.13104,-0.02450,-0.0137004740536,2.71870756149,-0.1982421875
0.95098,-0.29652,0.08240,0.03087,-0.125066161156,2.50850558281,-0.76171875
0.98943,0.10189,0.10090,-0.02227,-0.0850124657154,2.78179359436,-0.53125
0.70712,-0.70709,0.00000,0.00000,-0.174437493086,-0.0959882736206,-1.7646484375
1.00001,0.00000,0.00000,0.00000,-0.168366506696,2.70014548302,1.044921875
0.69414,0.00002,0.64282,0.32397,1.25967383385,1.68500125408,0.5390625
0.98952,-0.11735,0.08419,0.00440,-0.0261209309101,2.70972275734,-0.34765625
-0.45612,0.68007,0.36692,-0.44139,-0.331747949123,4.82074356079,0.7412109375
0.69551,0.71062,0.06516,-0.08384,-0.089623555541,2.99209475517,-0.8583984375
0.60623,-0.52093,0.32993,-0.50224,0.105955541134,4.39359092712,0.6767578125
0.98901,-0.07070,0.12984,-0.00530,-0.0908241420984,2.7101111412,-0.58984375
0.98953,-0.09786,0.10617,-0.00163,0.040583178401,2.71954274178,0.037109375
0.99341,-0.03148,0.11002,-0.00747,-0.0123508609831,2.71094703674,-0.28515625
0.55203,-0.00291,-0.79727,-0.24412,-1.47952985764,1.94620001316,0.87890625
-0.36724,-0.37757,0.73511,-0.42684,-0.422201097012,2.59919238091,1.6865234375
0.45915,0.48752,0.69683,-0.25677,-0.0759425014257,2.12845826149,0.94921875
-0.36724,-0.37757,0.73511,-0.42684,-0.422201097012,2.59919238091,1.6865234375
0.97447,-0.21240,-0.06159,-0.03915,0.40616184473,2.65561485291,-0.2265625
0.98969,0.00690,-0.12426,-0.07110,0.209114417434,2.7218413353,-0.2578125
0.98967,-0.09174,0.11027,-0.00078,-0.00775361806154,2.69710111618,-0.4638671875
0.98935,0.05268,0.13308,-0.02688,-0.000472590327263,2.71532416344,-0.248046875
0.94388,-0.31803,0.08483,0.02783,-0.128141447902,2.45329761505,-0.88671875
0.98918,0.10138,0.10371,-0.02277,-0.0713902562857,2.77522993088,-0.5673828125
0.70712,-0.70709,0.00000,0.00000,-0.168366506696,-0.101168870926,-1.7568359375
1.00001,0.00000,0.00000,0.00000,-0.155099004507,2.68909430504,1.0625
0.68345,0.00882,0.65022,0.33170,1.31771063805,1.66379106045,0.455078125
0.99145,-0.09368,0.09087,-0.00396,-0.00335924327374,2.69825220108,-0.3583984375
-0.45970,0.67518,0.35282,-0.45643,-0.266678035259,4.82405757904,0.7021484375
0.69604,0.70899,0.06945,-0.08969,-0.0755578130484,2.97770261765,-0.8828125
0.60512,-0.52576,0.33829,-0.49289,0.150099247694,4.37187576294,0.66015625
0.98797,-0.07327,0.13602,-0.00811,-0.0679092109203,2.69399809837,-0.5859375
0.98858,-0.09930,0.11342,-0.00194,0.0633960440755,2.70703172684,0.0126953125
0.99258,-0.03117,0.11730,-0.00924,0.00550005584955,2.69825839996,-0.3115234375
0.56665,-0.01128,-0.78767,-0.24149,-1.42273628712,1.95151638985,0.9169921875
-0.38350,-0.38278,0.72677,-0.42215,-0.335771799088,2.6073012352,1.6787109375
0.44532,0.48541,0.70732,-0.25648,-0.00861681997776,2.09205031395,0.9111328125
-0.38350,-0.38278,0.72677,-0.42215,-0.335771799088,2.6073012352,1.6787109375
0.96181,-0.25809,-0.06821,-0.06068,0.530611217022,2.55822396278,-0.466796875
0.98961,0.01246,-0.12457,-0.07084,0.214858517051,2.70439958572,-0.2119140625
0.98885,-0.09137,0.11765,-0.00210,0.0103595312685,2.68438673019,-0.4892578125
0.98922,0.03561,0.13924,-0.02857,0.0154491588473,2.70427918434,-0.28515625
0.93411,-0.34418,0.09125,0.02598,-0.140793532133,2.37668895721,-1.0263671875
0.98853,0.09978,0.11076,-0.02451,-0.0561252683401,2.76130151749,-0.5888671875
0.70712,-0.70709,0.00000,0.00000,-0.155099004507,-0.112220048904,-1.7392578125
1.00001,0.00000,0.00000,0.00000,-0.137821495533,2.67249679565,1.087890625
0.67141,0.01560,0.65929,0.33807,1.38306283951,1.64549922943,0.388671875
0.99239,-0.06667,0.10255,-0.01468,0.0257997140288,2.67978239059,-0.359375
-0.46585,0.66996,0.33904,-0.46817,-0.195045918226,4.81453371048,0.6767578125
0.69673,0.70626,0.07737,-0.09887,-0.0619575455785,2.95714378357,-0.8994140625
0.60059,-0.53463,0.34264,-0.48585,0.196818590164,4.35974740982,0.634765625
0.98635,-0.07378,0.14682,-0.01147,-0.0382500514388,2.67487287521,-0.5615234375
0.98689,-0.10154,0.12554,-0.00151,0.0930915847421,2.68950819969,-0.00390625
0.99105,-0.03156,0.12935,-0.01061,0.0277763530612,2.68017673492,-0.3291015625
0.58018,-0.02203,-0.77775,-0.24081,-1.37068927288,1.95512747765,0.95703125
-0.40079,-0.38553,0.71955,-0.41591,-0.251074403524,2.6061372757,1.6748046875
0.43195,0.48094,0.71789,-0.25836,0.0678480491042,2.05845546722,0.8896484375
-0.40079,-0.38553,0.71955,-0.41591,-0.251074403524,2.6061372757,1.6748046875
0.94357,-0.30779,-0.07634,-0.09560,0.723893642426,2.40729379654,-0.712890625
0.98971,0.01770,-0.12417,-0.06898,0.216914921999,2.68235111237,-0.1611328125
0.98731,-0.09167,0.12976,-0.00274,0.0331164300442,2.66630887985,-0.5068359375
0.98807,0.01627,0.15015,-0.03047,0.0358594208956,2.68788123131,-0.31640625
0.92292,-0.37006,0.10343,0.02458,-0.163265943527,2.29209804535,-1.16015625
